Transaction ID,Item,Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,tavg,prcp,wspd
3716,Office Supplies_Appliances_Fellowes Basic Home/Office Series Surge Protectors,2017-05-13,Frank Hawley,Tennessee,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,2,2.34,19.0,2.1742177933538844,15.3
3717,Furniture_Chairs_Office Star - Mesh Screen back chair with Vinyl seat,2017-05-13,Mick Hernandez,Pennsylvania,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,-124.43,14.326055533232982,1.8191498129141348,10.86637533288153
3718,Office Supplies_Labels_Self-Adhesive Address Labels for Typewriters by Universal,2017-05-13,Ross Baird,California,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,8,27.49,15.7,0.0,18.0
3719,"Technology_Phones_Google Nexus 5, Office Supplies_Storage_X-Rack File for Hanging Folders",2017-05-14,Amy Hunt,New York,Technology,Phones,Google Nexus 5,539.97,3,134.99,8.2,3.6,11.5
3720,"Office Supplies_Art_OIC #2 Pencils, Medium Soft, Office Supplies_Art_Prang Colored Pencils, Office Supplies_Art_Eberhard Faber 3 1/2"" Golf Pencils, Technology_Accessories_Belkin F8E887 USB Wired Ergonomic Keyboard, Furniture_Chairs_Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal, Office Supplies_Labels_Avery 505",2017-05-14,Anthony Jacobs,Maryland,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,1.09,14.8,0.0,16.9
3721,"Office Supplies_Binders_Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"", Office Supplies_Labels_Avery 502, Office Supplies_Paper_Xerox 19",2017-05-14,Darren Powers,Ohio,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,-46.54,18.5,2.1742177933538844,16.0
3722,Office Supplies_Envelopes_Fashion Color Clasp Envelopes,2017-05-14,Eva Jacobs,Mississippi,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,23.86,14.326055533232982,1.8191498129141348,10.86637533288153
3723,"Furniture_Chairs_Global Commerce Series Low-Back Swivel/Tilt Chairs, Office Supplies_Art_Newell 309, Office Supplies_Paper_Xerox 1936, Technology_Phones_PayAnywhere Card Reader, Office Supplies_Paper_Xerox 1937",2017-05-14,Greg Tran,Texas,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,-12.85,24.3,2.1742177933538844,14.0
3724,"Office Supplies_Paper_Xerox 1917, Office Supplies_Supplies_Martin-Yale Premier Letter Opener",2017-05-14,Ken Black,Washington,Office Supplies,Paper,Xerox 1917,440.19,9,206.89,14.326055533232982,1.8191498129141348,10.86637533288153
3725,"Furniture_Furnishings_Eldon Stackable Tray, Side-Load, Legal, Smoke, Technology_Accessories_Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",2017-05-14,Pauline Johnson,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22,16.6,0.0,13.4
3726,"Furniture_Furnishings_24-Hour Round Wall Clock, Furniture_Chairs_SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair, Furniture_Chairs_SAFCO Arco Folding Chair",2017-05-15,Jason Fortune-,Washington,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,17.18,14.326055533232982,1.8191498129141348,10.86637533288153
3727,"Technology_Phones_Logitech B530 USB Headset - headset - Full size, Binaural, Office Supplies_Binders_Avery Durable Slant Ring Binders, Office Supplies_Paper_Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",2017-05-15,Joseph Airdo,Arizona,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,2.59,14.326055533232982,1.8191498129141348,10.86637533288153
3728,"Office Supplies_Paper_Xerox 1880, Technology_Phones_QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3",2017-05-15,Joy Daniels,Illinois,Office Supplies,Paper,Xerox 1880,56.7,2,19.14,21.6,2.1742177933538844,16.2
3729,"Office Supplies_Storage_SAFCO Commercial Wire Shelving, Black",2017-05-16,John Murray,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,-55.26,21.2,2.1742177933538844,9.4
3730,Technology_Phones_Aastra 6757i CT Wireless VoIP phone,2017-05-18,Adrian Barton,Oregon,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,38.78,14.326055533232982,1.8191498129141348,10.86637533288153
3731,"Furniture_Furnishings_Flat Face Poster Frame, Furniture_Furnishings_C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",2017-05-18,Brendan Murry,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,-10.17,24.9,2.1742177933538844,29.5
3732,Technology_Accessories_KeyTronic KT800P2 - Keyboard - Black,2017-05-18,Brosina Hoffman,Pennsylvania,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.05,3,-0.9,14.326055533232982,1.8191498129141348,10.86637533288153
3733,"Office Supplies_Appliances_Avanti 1.7 Cu. Ft. Refrigerator, Technology_Phones_Motorola HK250 Universal Bluetooth Headset, Office Supplies_Binders_Universal Recycled Hanging Pressboard Report Binders, Letter Size",2017-05-18,Paul Prost,Missouri,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.92,26.3,0.0,9.3
3734,"Office Supplies_Binders_Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue, Office Supplies_Binders_Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"", Office Supplies_Storage_Plastic Stacking Crates & Casters",2017-05-18,Susan Gilcrest,Texas,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.87,7,-10.65,26.8,2.1742177933538844,24.8
3735,"Furniture_Furnishings_Master Caster Door Stop, Large Neon Orange, Office Supplies_Binders_Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2017-05-18,Toby Swindell,New York,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,6.26,24.3,1.3,17.6
3736,"Office Supplies_Appliances_Acco Six-Outlet Power Strip, 4' Cord Length, Furniture_Bookcases_Hon 4-Shelf Metal Bookcases, Technology_Phones_QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3, Office Supplies_Binders_Poly Designer Cover & Back, Technology_Phones_Apple EarPods with Remote and Mic",2017-05-18,Todd Boyes,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,4.48,14.326055533232982,1.8191498129141348,10.86637533288153
3737,"Furniture_Chairs_Office Star - Mesh Screen back chair with Vinyl seat, Office Supplies_Paper_Xerox 1949",2017-05-19,Adam Hart,Tennessee,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36,25.8,2.1742177933538844,9.2
3738,Office Supplies_Appliances_Belkin Premiere Surge Master II 8-outlet surge protector,2017-05-19,Annie Thurman,Washington,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.18,14.326055533232982,1.8191498129141348,10.86637533288153
3739,"Furniture_Chairs_Situations Contoured Folding Chairs, 4/Set, Office Supplies_Art_Newell 310, Office Supplies_Art_Newell 314, Technology_Accessories_SanDisk Cruzer 64 GB USB Flash Drive",2017-05-19,Becky Castell,California,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,42.59,21.9,0.0,5.8
3740,"Technology_Phones_Jabra Supreme Plus Driver Edition Headset, Office Supplies_Labels_Avery 491",2017-05-19,Jason Fortune-,Texas,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.99,1,9.6,26.6,2.1742177933538844,26.2
3741,Office Supplies_Paper_Tops White Computer Printout Paper,2017-05-19,John Castell,Georgia,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,91.95,14.326055533232982,1.8191498129141348,10.86637533288153
3742,Office Supplies_Binders_Wilson Jones Four-Pocket Poly Binders,2017-05-19,Neil Ducich,Alabama,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,12.82,14.326055533232982,1.8191498129141348,10.86637533288153
3743,Office Supplies_Paper_Things To Do Today Spiral Book,2017-05-19,Patrick Jones,Illinois,Office Supplies,Paper,Things To Do Today Spiral Book,38.02,6,13.78,10.0,2.1742177933538844,33.1
3744,"Office Supplies_Appliances_Bionaire Personal Warm Mist Humidifier/Vaporizer, Technology_Phones_Nortel Meridian M3904 Professional Digital phone, Technology_Accessories_Logitech Wireless Performance Mouse MX for PC and Mac",2017-05-19,Roland Schwarz,New York,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,109.72,19.4,0.0,19.8
3745,"Technology_Accessories_Kingston Digital DataTraveler 32GB USB 2.0, Technology_Phones_Nokia Lumia 925, Furniture_Bookcases_O'Sullivan 2-Door Barrister Bookcase in Odessa Pine, Office Supplies_Paper_Xerox 1945",2017-05-19,Shahid Collister,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.07,14.326055533232982,1.8191498129141348,10.86637533288153
3746,Office Supplies_Binders_GBC Twin Loop Wire Binding Elements,2017-05-19,Sue Ann Reed,California,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,49.92,21.9,0.0,5.8
3747,"Office Supplies_Binders_Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",2017-05-20,Allen Rosenblatt,Michigan,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,19.81,12.0,2.1742177933538844,16.4
3748,"Furniture_Chairs_Global Geo Office Task Chair, Gray, Furniture_Furnishings_G.E. Halogen Desk Lamp Bulbs, Technology_Machines_Okidata B400 Printer",2017-05-20,Chuck Clark,California,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,-97.18,24.3,0.0,5.7
3749,"Office Supplies_Art_Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener, Office Supplies_Art_BIC Brite Liner Highlighters, Chisel Tip, Office Supplies_Storage_Fellowes High-Stak Drawer Files, Office Supplies_Fasteners_Staples, Office Supplies_Art_Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2017-05-20,Nat Carroll,North Dakota,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,35.62,14.326055533232982,1.8191498129141348,10.86637533288153
3750,"Office Supplies_Binders_Wilson Jones Impact Binders, Technology_Phones_Motorola L703CM, Office Supplies_Appliances_Fellowes Basic Home/Office Series Surge Protectors",2017-05-20,Rick Duston,Nevada,Office Supplies,Binders,Wilson Jones Impact Binders,8.29,2,3.0,16.8,0.0,11.3
3751,"Furniture_Furnishings_Luxo Professional Magnifying Clamp-On Fluorescent Lamps, Office Supplies_Art_Bulldog Table or Wall-Mount Pencil Sharpener",2017-05-21,John Grady,New York,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,72.81,13.8,0.0,17.6
3752,"Technology_Accessories_Maxell 74 Minute CDR, 10/Pack",2017-05-22,Eric Hoffmann,California,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,25.33,27.4,0.0,8.1
3753,"Furniture_Chairs_High-Back Leather Manager's Chair, Office Supplies_Binders_Avery Durable Slant Ring Binders, No Labels, Office Supplies_Supplies_Acme Forged Steel Scissors with Black Enamel Handles",2017-05-22,Laurel Elliston,Illinois,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,-54.6,15.0,2.1742177933538844,18.8
3754,Office Supplies_Art_SANFORD Major Accent Highlighters,2017-05-22,Rob Lucas,California,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,18.83,27.4,0.0,8.1
3755,"Office Supplies_Art_Newell 350, Office Supplies_Art_Newell 333",2017-05-22,Vicky Freymann,California,Office Supplies,Art,Newell 350,9.84,3,2.85,27.4,0.0,8.1
3756,"Office Supplies_Fasteners_OIC Thumb-Tacks, Office Supplies_Appliances_Acco 6 Outlet Guardian Premium Plus Surge Suppressor, Office Supplies_Storage_Tennsco Commercial Shelving, Office Supplies_Binders_Storex Dura Pro Binders",2017-05-23,Ken Lonsdale,Texas,Office Supplies,Fasteners,OIC Thumb-Tacks,1.82,2,0.62,19.3,2.1742177933538844,12.8
3757,"Furniture_Tables_Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2017-05-23,Vivek Sundaresam,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,-6.42,28.4,0.0,6.8
3758,"Office Supplies_Storage_Iris 3-Drawer Stacking Bin, Black",2017-05-25,Jeremy Lonsdale,Texas,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14,3,-11.28,25.2,2.1742177933538844,23.2
3759,Office Supplies_Binders_Recycled Easel Ring Binders,2017-05-25,Mick Hernandez,Georgia,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,13.43,14.326055533232982,1.8191498129141348,10.86637533288153
3760,"Office Supplies_Binders_GBC DocuBind P100 Manual Binding Machine, Technology_Accessories_Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive, Office Supplies_Fasteners_Acco Hot Clips Clips to Go, Furniture_Furnishings_Eldon 200 Class Desk Accessories",2017-05-25,Trudy Brown,New York,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,207.48,13.0,12.2,20.2
3761,"Technology_Accessories_Verbatim Slim CD and DVD Storage Cases, 50/Pack",2017-05-26,Bryan Mills,Virginia,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,6.92,21.0,2.1742177933538844,9.4
3762,Office Supplies_Paper_Xerox 201,2017-05-26,Carlos Daly,California,Office Supplies,Paper,Xerox 201,12.96,2,6.22,17.6,0.0,7.6
3763,"Office Supplies_Appliances_Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors, Office Supplies_Supplies_Martin-Yale Premier Letter Opener",2017-05-26,Kimberly Carter,Kentucky,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,62.53,19.4,2.1742177933538844,10.9
3764,"Technology_Accessories_Sony 8GB Class 10 Micro SDHC R40 Memory Card, Office Supplies_Binders_Fellowes Twister Kit, Gray/Clear, 3/pkg",2017-05-27,Bart Watters,North Carolina,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,0.34,23.3,2.1742177933538844,6.3
3765,"Office Supplies_Binders_Binding Machine Supplies, Technology_Phones_Google Nexus 5",2017-05-27,Dianna Wilson,Kentucky,Office Supplies,Binders,Binding Machine Supplies,58.34,2,28.0,21.7,2.1742177933538844,10.9
3766,"Furniture_Furnishings_Electrix Architect's Clamp-On Swing Arm Lamp, Black",2017-05-27,Duane Noonan,Oklahoma,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,138.42,26.6,2.1742177933538844,14.6
3767,Office Supplies_Paper_Xerox 2,2017-05-27,Eric Hoffmann,Tennessee,Office Supplies,Paper,Xerox 2,25.92,5,9.07,23.3,2.1742177933538844,11.3
3768,"Furniture_Furnishings_Eldon 400 Class Desk Accessories, Black Carbon, Office Supplies_Storage_Fellowes Stor/Drawer Steel Plus Storage Drawers, Technology_Phones_Nokia Lumia 925",2017-05-27,James Galang,Idaho,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,14.7,14.326055533232982,1.8191498129141348,10.86637533288153
3769,"Technology_Accessories_Logitech Desktop MK120 Mouse and keyboard Combo, Office Supplies_Art_Staples in misc. colors",2017-05-27,Roy Phan,Washington,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,9.82,14.326055533232982,1.8191498129141348,10.86637533288153
3770,"Office Supplies_Paper_HP Office Recycled Paper (20Lb. and 87 Bright), Furniture_Bookcases_Bush Westfield Collection Bookcases, Medium Cherry Finish",2017-05-28,Alice McCarthy,Ohio,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87,3,5.03,20.5,2.1742177933538844,11.2
3771,"Technology_Phones_Panasonic KX TS208W Corded phone, Office Supplies_Paper_Xerox 230, Technology_Accessories_Logitech Gaming G510s - Keyboard",2017-05-28,Candace McMahon,Arizona,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,19.6,14.326055533232982,1.8191498129141348,10.86637533288153
3772,Technology_Phones_Spigen Samsung Galaxy S5 Case Wallet,2017-05-28,Jonathan Howell,Texas,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.37,4,4.08,25.8,2.1742177933538844,16.5
3773,"Furniture_Furnishings_Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",2017-05-28,Lori Olson,New Hampshire,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,101.45,14.7,0.0,6.1
3774,"Furniture_Furnishings_DAX Wood Document Frame, Office Supplies_Appliances_Fellowes 8 Outlet Superior Workstation Surge Protector",2017-05-28,Michael Dominguez,Maryland,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,9.89,18.3,4.8,10.1
3775,Furniture_Chairs_Novimex Swivel Fabric Task Chair,2017-05-28,Patrick O'Donnell,South Carolina,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,33.22,26.8,6.6,10.6
3776,"Furniture_Chairs_Global Task Chair, Black, Office Supplies_Binders_Storex Dura Pro Binders",2017-05-28,Tiffany House,Illinois,Furniture,Chairs,"Global Task Chair, Black",106.87,3,-29.01,20.5,2.1742177933538844,16.0
3777,"Office Supplies_Paper_Xerox 1930, Office Supplies_Storage_File Shuttle I and Handi-File",2017-05-29,Guy Thornton,Texas,Office Supplies,Paper,Xerox 1930,25.92,5,9.4,23.7,2.1742177933538844,8.2
3778,Furniture_Furnishings_Eldon Executive Woodline II Cherry Finish Desk Accessories,2017-05-29,Henia Zydlo,Texas,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.42,4,-52.34,23.7,2.1742177933538844,8.2
3779,Office Supplies_Fasteners_Plymouth Boxed Rubber Bands by Plymouth,2017-05-29,Jesus Ocampo,Nebraska,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,1.18,18.2,0.0,18.0
3780,"Office Supplies_Binders_Satellite Sectional Post Binders, Furniture_Furnishings_Eldon Wave Desk Accessories, Office Supplies_Appliances_Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup, Office Supplies_Paper_Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",2017-05-29,Maris LaWare,Indiana,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,19.97,21.2,0.0,10.1
3781,"Furniture_Bookcases_Sauder Camden County Barrister Bookcase, Planked Cherry Finish, Office Supplies_Binders_Avery Binder Labels, Furniture_Furnishings_Acrylic Self-Standing Desk Frames",2017-05-30,Bruce Degenhardt,Louisiana,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,33.87,14.326055533232982,1.8191498129141348,10.86637533288153
3782,"Furniture_Bookcases_Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2017-05-30,Kean Thornton,Texas,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1,-6.02,24.5,2.1742177933538844,4.3
3783,"Office Supplies_Art_Dixon My First Ticonderoga Pencil, #2",2017-05-30,Kelly Andreada,California,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,10.18,24.4,0.0,15.5
3784,"Technology_Phones_LG G3, Technology_Accessories_SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card, Furniture_Furnishings_Tensor Brushed Steel Torchiere Floor Lamp",2017-05-30,Michael Granlund,Oregon,Technology,Phones,LG G3,156.79,1,17.64,14.326055533232982,1.8191498129141348,10.86637533288153
3785,"Office Supplies_Paper_Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",2017-05-30,Suzanne McNair,California,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,18.01,24.4,0.0,15.5
3786,"Office Supplies_Appliances_Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",2017-06-01,Barry Blumstein,Ohio,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,1.31,17.8,2.1742177933538844,8.9
